name,file,line,type,comment
choose_the_best,../tensorflow/tensorflow/python/distribute/cross_device_ops.py,1167,function,Find the best CrossDeviceOps locally given a `tf.compat.v1.ConfigProto`.
get_dataset_from_tensor_slices,../tensorflow/tensorflow/python/distribute/custom_training_loop_gradient_test.py,34,function,
assert_equal_flattened,../tensorflow/tensorflow/python/distribute/custom_training_loop_gradient_test.py,45,method,Asserts that flattened results are equal.
AssertFlattenedMixin,../tensorflow/tensorflow/python/distribute/custom_training_loop_gradient_test.py,42,class,Mixin for specialized asserts.
assert_same_cluster,../tensorflow/tensorflow/python/distribute/multi_worker_util_test.py,29,method,
init_var_from_numpy,../tensorflow/tensorflow/python/distribute/numpy_dataset.py,32,function,Initialize `input_var` to `numpy_input` using `session` in graph mode.
one_host_numpy_dataset,../tensorflow/tensorflow/python/distribute/numpy_dataset.py,76,function,Create a dataset on `colocate_with` from `numpy_input`.
SingleDevice,../tensorflow/tensorflow/python/distribute/numpy_dataset.py,94,class,Used with `colocate_with` to create a non-mirrored variable.
setUp,../tensorflow/tensorflow/python/distribute/collective_all_reduce_strategy_test.py,91,method,
setUpClass,../tensorflow/tensorflow/python/distribute/collective_all_reduce_strategy_test.py,272,function,Create a local cluster with 3 workers.
setUpClass,../tensorflow/tensorflow/python/distribute/collective_all_reduce_strategy_test.py,448,function,Create a local cluster with 3 workers and 1 chief.
LocalCollectiveAllReduceStrategy,../tensorflow/tensorflow/python/distribute/collective_all_reduce_strategy_test.py,468,class,
MockExtended,../tensorflow/tensorflow/python/distribute/distribute_coordinator_test.py,85,class,
configure,../tensorflow/tensorflow/python/distribute/distribute_coordinator_test.py,108,method,
MockStrategy,../tensorflow/tensorflow/python/distribute/distribute_coordinator_test.py,98,class,
start,../tensorflow/tensorflow/python/distribute/distribute_coordinator_test.py,147,method,
join,../tensorflow/tensorflow/python/distribute/distribute_coordinator_test.py,150,method,
joined,../tensorflow/tensorflow/python/distribute/distribute_coordinator_test.py,155,method,
started,../tensorflow/tensorflow/python/distribute/distribute_coordinator_test.py,159,method,
MockServer,../tensorflow/tensorflow/python/distribute/distribute_coordinator_test.py,141,class,
setUpClass,../tensorflow/tensorflow/python/distribute/distribute_coordinator_test.py,166,function,
setUp,../tensorflow/tensorflow/python/distribute/distribute_coordinator_test.py,180,method,
setUp,../tensorflow/tensorflow/python/distribute/distribute_coordinator_test.py,832,method,
new_init,../tensorflow/tensorflow/python/distribute/distribute_coordinator_test.py,954,function,
create_variable_like_keras_layer,../tensorflow/tensorflow/python/distribute/strategy_test_lib.py,126,function,Utitlity for create variables that works like variable in keras layer.
is_optimizer_v2_instance,../tensorflow/tensorflow/python/distribute/strategy_test_lib.py,134,function,
RemoteSingleWorkerMirroredStrategyBase,../tensorflow/tensorflow/python/distribute/strategy_test_lib.py,721,class,Tests for a Remote single worker.
variables,../tensorflow/tensorflow/python/distribute/sharded_variable.py,144,method,The list of `Variable`s that make up the shards of this object.
name,../tensorflow/tensorflow/python/distribute/sharded_variable.py,151,method,The name of this object. Used for checkpointing.
dtype,../tensorflow/tensorflow/python/distribute/sharded_variable.py,156,method,The dtype of all `Variable`s in this object.
shape,../tensorflow/tensorflow/python/distribute/sharded_variable.py,161,method,"The overall shape, combining all shards along axis `0`."
ShardedVariable,../tensorflow/tensorflow/python/distribute/sharded_variable.py,30,class,A container for `Variables` that should be treated as shards.
get_current_worker_context,../tensorflow/tensorflow/python/distribute/distribute_coordinator_context.py,26,function,Returns the current task context.
set_args,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,221,method,
start,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,294,method,"Starts processes, one for each task in `cluster_spec`."
start_in_process_as,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,317,method,"Start the processes, with the specified task run in main process."
start_single_process,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,365,method,Starts a single process.
get_process_id,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,414,method,Returns the subprocess id given the task type and task id.
get_process_exit_code,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,419,method,Returns the subprocess exit code given the task type and task id.
join,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,450,method,Joins all the processes with timeout.
terminate,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,547,method,Terminates the process with `task_type` and `task_id`.
terminate_all,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,556,method,Terminates all subprocesses.
get_manager,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,571,method,Returns the multiprocessing manager object for concurrency tools.
MultiProcessRunner,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,101,class,A utility class to start multiple processes to simulate a cluster.
shutdown,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,760,method,Shuts down the worker pool.
run,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,802,method,Runs `proc_func` with `args` and `kwargs` on all jobs.
MultiProcessPoolRunner,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,730,class,A utility class to start a process pool to simulate a cluster.
SubprocessTimeoutError,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,908,class,An error that indicates there is at least one subprocess timing out.
UnexpectedSubprocessExitError,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,921,class,An error indicating there is at least one subprocess with unexpected exit.
run,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,948,function,Runs functions in local child processes.
barrier,../tensorflow/tensorflow/python/distribute/multi_process_runner.py,985,function,
modified_arguments,../tensorflow/tensorflow/python/distribute/combinations.py,60,method,
DistributionParameter,../tensorflow/tensorflow/python/distribute/combinations.py,53,class,Transforms arguments of type `NamedDistribution`.
modified_arguments,../tensorflow/tensorflow/python/distribute/combinations.py,75,method,
ClusterParameters,../tensorflow/tensorflow/python/distribute/combinations.py,69,class,Adds cluster parameters if a `NamedDistribution` has it.
should_execute_combination,../tensorflow/tensorflow/python/distribute/combinations.py,112,method,
parameter_modifiers,../tensorflow/tensorflow/python/distribute/combinations.py,134,method,
NamedGPUCombination,../tensorflow/tensorflow/python/distribute/combinations.py,96,class,Enable tests to request GPU hardware and skip non-GPU combinations.
parameter_modifiers,../tensorflow/tensorflow/python/distribute/combinations.py,141,method,
GPUCombination,../tensorflow/tensorflow/python/distribute/combinations.py,138,class,NamedGPUCombination that passes `tf.distribute.Strategy` to the tests.
should_execute_combination,../tensorflow/tensorflow/python/distribute/combinations.py,168,method,
parameter_modifiers,../tensorflow/tensorflow/python/distribute/combinations.py,202,method,
NamedTPUCombination,../tensorflow/tensorflow/python/distribute/combinations.py,148,class,Allow to request TPU hardware and skip non-TPU combinations.
parameter_modifiers,../tensorflow/tensorflow/python/distribute/combinations.py,213,method,
TPUCombination,../tensorflow/tensorflow/python/distribute/combinations.py,210,class,NamedTPUCombination that passes `tf.distribute.Strategy` to the tests.
runner,../tensorflow/tensorflow/python/distribute/combinations.py,268,method,
strategy,../tensorflow/tensorflow/python/distribute/combinations.py,272,method,
NamedDistribution,../tensorflow/tensorflow/python/distribute/combinations.py,220,class,Wraps a `tf.distribute.Strategy` and adds a name for test titles.
concat,../tensorflow/tensorflow/python/distribute/combinations.py,279,function,Concats combinations.
generate,../tensorflow/tensorflow/python/distribute/combinations.py,287,function,Distributed adapter of `framework.combinations_lib.generate`.
DistributeConfig,../tensorflow/tensorflow/python/distribute/distribute_config.py,24,class,A config tuple for distribution strategies.
Hints,../tensorflow/tensorflow/python/distribute/collective_util.py,25,class,Hints for collective operations like AllReduce.
devices,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,84,method,
on_device,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,87,method,
get_var_on_device,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,90,method,
get_var_on_current_device,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,96,method,
initial_value,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,100,method,Returns the Tensor used as the initial value for the variable.
handle,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,105,method,
packed_handle,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,112,method,
value,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,121,method,
is_initialized,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,124,method,
assign_sub,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,151,method,
assign_add,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,160,method,
assign,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,169,method,
scatter_sub,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,178,method,
scatter_add,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,186,method,
scatter_mul,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,194,method,
scatter_div,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,202,method,
scatter_min,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,210,method,
scatter_max,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,218,method,
scatter_update,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,226,method,
PackedDistributedVariable,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,28,class,A variable which packs multiple variables distributed across devices.
var,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,257,method,
value,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,260,method,
read_value,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,264,method,
initial_value,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,269,method,
initialized_value,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,272,method,
device,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,277,method,
handle,../tensorflow/tensorflow/python/distribute/packed_distributed_variable.py,281,method,
